origin_iso3,dest_iso3,commodity,value_usd,period_year,period_quarter
USA,MYS,chemicals,682990956,2024,1
USA,MYS,textiles,363379441,2024,1
USA,MYS,other,2003542963,2024,4
USA,THA,energy,467131095,2024,3
USA,THA,semis,841116000,2024,4
USA,THA,pharma,634483517,2024,2
USA,THA,food,131492991,2024,2
USA,THA,industrial_metals,204843308,2024,3
USA,THA,vehicles,341533171,2024,3
USA,THA,agriculture,693586271,2024,3
USA,THA,chemicals,677902636,2024,4
USA,THA,textiles,205791499,2024,3
USA,THA,other,1395728847,2024,4
USA,VNM,energy,595041149,2024,2
USA,VNM,semis,1054862490,2024,4
USA,VNM,pharma,737757416,2024,2
USA,VNM,food,276039853,2024,2
USA,VNM,industrial_metals,218577516,2024,3
USA,VNM,vehicles,530607185,2024,4
USA,VNM,agriculture,496834001,2024,3
USA,VNM,chemicals,890606398,2024,2
USA,VNM,textiles,192668398,2024,1
USA,VNM,other,1950757867,2024,2
USA,IDN,energy,518026132,2024,3
USA,IDN,semis,921453976,2024,4
USA,IDN,pharma,592028639,2024,3
USA,IDN,food,195396641,2024,4
USA,IDN,industrial_metals,182231777,2024,1
USA,IDN,vehicles,500439805,2024,1
USA,IDN,agriculture,399475314,2024,3
USA,IDN,chemicals,589798997,2024,3
USA,IDN,textiles,185885246,2024,3
USA,IDN,other,2079322897,2024,4
USA,SAU,energy,454163626,2024,3
USA,SAU,semis,671988845,2024,4
USA,SAU,pharma,582129682,2024,1
USA,SAU,food,200308962,2024,1
USA,SAU,industrial_metals,194945183,2024,2
USA,SAU,vehicles,346557299,2024,3
USA,SAU,agriculture,571910902,2024,4
USA,SAU,chemicals,492719097,2024,4
USA,SAU,textiles,162494352,2024,2
USA,SAU,other,1900602224,2024,3
USA,TUR,energy,568440001,2024,4
USA,TUR,semis,980651514,2024,3
USA,TUR,pharma,528445350,2024,4
USA,TUR,food,173040622,2024,4
USA,TUR,industrial_metals,230750062,2024,2
USA,TUR,vehicles,505731896,2024,3
USA,TUR,agriculture,560569902,2024,2
USA,TUR,chemicals,726784753,2024,4
USA,TUR,textiles,152096301,2024,4
USA,TUR,other,2342414861,2024,1
USA,POL,energy,543237368,2024,2
USA,POL,semis,851554302,2024,3
USA,POL,pharma,564360950,2024,3
USA,POL,food,144895735,2024,1
USA,POL,industrial_metals,149139601,2024,1
USA,POL,vehicles,553593098,2024,3
USA,POL,agriculture,432379874,2024,4
USA,POL,chemicals,468603573,2024,3
USA,POL,textiles,187654880,2024,2
USA,POL,other,1805114778,2024,1
USA,AUT,energy,828464705,2024,1
USA,AUT,semis,778587563,2024,1
USA,AUT,pharma,443226969,2024,2
USA,AUT,food,237923803,2024,3
USA,AUT,industrial_metals,146581969,2024,3
USA,AUT,vehicles,353808321,2024,2
USA,AUT,agriculture,518806458,2024,1
USA,AUT,chemicals,421384877,2024,4
USA,AUT,textiles,237673978,2024,2
USA,AUT,other,1461798734,2024,3
USA,NOR,energy,771576510,2024,2
USA,NOR,semis,965476296,2024,4
USA,NOR,pharma,511509638,2024,2
USA,NOR,food,167440097,2024,1
USA,NOR,industrial_metals,246988299,2024,1
USA,NOR,vehicles,359696289,2024,2
USA,NOR,agriculture,414740465,2024,4
USA,NOR,chemicals,621298952,2024,3
USA,NOR,textiles,143373842,2024,4
USA,NOR,other,1856052179,2024,4
USA,SWE,energy,664403934,2024,4
USA,SWE,semis,751300141,2024,1
USA,SWE,pharma,505739029,2024,1
USA,SWE,food,217402315,2024,3
USA,SWE,industrial_metals,154677934,2024,4
USA,SWE,vehicles,335871225,2024,4
USA,SWE,agriculture,469499055,2024,4
USA,SWE,chemicals,419967321,2024,2
USA,SWE,textiles,131328956,2024,1
USA,SWE,other,1423789297,2024,2
USA,DNK,energy,551120160,2024,3
USA,DNK,semis,759626575,2024,1
USA,DNK,pharma,302462152,2024,1
USA,DNK,food,125295395,2024,2
USA,DNK,industrial_metals,131109829,2024,3
USA,DNK,vehicles,324037167,2024,1
USA,DNK,agriculture,506924037,2024,4
USA,DNK,chemicals,454062455,2024,3
USA,DNK,textiles,133281794,2024,4
USA,DNK,other,1239022222,2024,4
USA,FIN,energy,550497283,2024,4
USA,FIN,semis,786364736,2024,1
USA,FIN,pharma,470610604,2024,4
USA,FIN,food,133705881,2024,3
USA,FIN,industrial_metals,142170752,2024,3
USA,FIN,vehicles,448080325,2024,1
USA,FIN,agriculture,466262272,2024,3
USA,FIN,chemicals,599755964,2024,1
USA,FIN,textiles,192153526,2024,4
USA,FIN,other,1851342518,2024,3
USA,ZAF,energy,502404799,2024,3
USA,ZAF,semis,799191887,2024,3
USA,ZAF,pharma,540265850,2024,2
USA,ZAF,food,190496814,2024,4
USA,ZAF,industrial_metals,210944780,2024,4
USA,ZAF,vehicles,484409915,2024,2
USA,ZAF,agriculture,639260487,2024,3
USA,ZAF,chemicals,415499937,2024,1
USA,ZAF,textiles,240208098,2024,3
USA,ZAF,other,1942280837,2024,4
USA,EGY,energy,737604165,2024,1
USA,EGY,semis,657339142,2024,1
USA,EGY,pharma,637238585,2024,1
USA,EGY,food,142592315,2024,1
USA,EGY,industrial_metals,147191153,2024,4
USA,EGY,vehicles,511794668,2024,2
USA,EGY,agriculture,480015008,2024,4
USA,EGY,chemicals,556596731,2024,2
USA,EGY,textiles,222818096,2024,2
USA,EGY,other,1670135354,2024,4
USA,NGA,energy,573811352,2024,1
USA,NGA,semis,514743158,2024,2
USA,NGA,pharma,579065700,2024,4
USA,NGA,food,192217246,2024,1
USA,NGA,industrial_metals,129971542,2024,2
USA,NGA,vehicles,420452393,2024,4
USA,NGA,agriculture,388756853,2024,2
USA,NGA,chemicals,389231292,2024,4
USA,NGA,textiles,178349159,2024,3
USA,NGA,other,1949984925,2024,1
DEU,USA,energy,3606297815,2024,3
DEU,USA,semis,5329396618,2024,3
DEU,USA,pharma,7701331293,2024,4
DEU,USA,food,2292363944,2024,3
DEU,USA,industrial_metals,6563431744,2024,1
DEU,USA,vehicles,11035769223,2024,3
DEU,USA,agriculture,2742787618,2024,4
DEU,USA,chemicals,10637305473,2024,4
DEU,USA,textiles,3062893388,2024,3
DEU,USA,other,24600667998,2024,3
DEU,FRA,energy,3111209920,2024,4
DEU,FRA,semis,7174220989,2024,3
DEU,FRA,pharma,7675322419,2024,4
DEU,FRA,food,2832360831,2024,1
DEU,FRA,industrial_metals,10117790628,2024,3
DEU,FRA,vehicles,14545337017,2024,3
DEU,FRA,agriculture,4118937728,2024,2
DEU,FRA,chemicals,11037892654,2024,2
DEU,FRA,textiles,4072247743,2024,3
DEU,FRA,other,40445694403,2024,3
DEU,CHN,energy,2139705474,2024,4
DEU,CHN,semis,4010482837,2024,1
DEU,CHN,pharma,5028432887,2024,4
DEU,CHN,food,3011380101,2024,3
DEU,CHN,industrial_metals,7074429642,2024,4
DEU,CHN,vehicles,13700163792,2024,1
DEU,CHN,agriculture,2346769599,2024,4
DEU,CHN,chemicals,7723223629,2024,4
DEU,CHN,textiles,2936194111,2024,1
DEU,CHN,other,25123671295,2024,1
DEU,NLD,energy,2281258016,2024,3
DEU,NLD,semis,2827042645,2024,1
DEU,NLD,pharma,3405644605,2024,3
DEU,NLD,food,1784121629,2024,4
DEU,NLD,industrial_metals,4190855953,2024,4
DEU,NLD,vehicles,11024313616,2024,2
DEU,NLD,agriculture,2146243524,2024,2
DEU,NLD,chemicals,7088936345,2024,2
DEU,NLD,textiles,1621180197,2024,1
DEU,NLD,other,15721863213,2024,1
DEU,ITA,energy,2607079164,2024,2
DEU,ITA,semis,6200194910,2024,2
DEU,ITA,pharma,6209488304,2024,1
DEU,ITA,food,2467045726,2024,2
DEU,ITA,industrial_metals,6221669677,2024,4
DEU,ITA,vehicles,10456008170,2024,3
DEU,ITA,agriculture,1801165560,2024,4
DEU,ITA,chemicals,9441524176,2024,2
DEU,ITA,textiles,2066209267,2024,3
DEU,ITA,other,28500530881,2024,1
DEU,POL,energy,1178330094,2024,3
DEU,POL,semis,2970208969,2024,4
DEU,POL,pharma,2841241275,2024,1
DEU,POL,food,1816360924,2024,1
DEU,POL,industrial_metals,3475841165,2024,1
DEU,POL,vehicles,6024448928,2024,2
DEU,POL,agriculture,1854440451,2024,2
DEU,POL,chemicals,3819285196,2024,4
DEU,POL,textiles,1518302612,2024,3
DEU,POL,other,16958765072,2024,1
DEU,AUT,energy,1066190213,2024,2
DEU,AUT,semis,2898606478,2024,4
DEU,AUT,pharma,3273845609,2024,2
DEU,AUT,food,1227817728,2024,3
DEU,AUT,industrial_metals,3256619835,2024,3
DEU,AUT,vehicles,6419350909,2024,1
DEU,AUT,agriculture,1631344193,2024,3
DEU,AUT,chemicals,4611796860,2024,3
DEU,AUT,textiles,1568768536,2024,4
DEU,AUT,other,17601084300,2024,2
DEU,CHE,energy,1468826724,2024,1
DEU,CHE,semis,2098238170,2024,3
DEU,CHE,pharma,2599968772,2024,4
DEU,CHE,food,1443701449,2024,2
DEU,CHE,industrial_metals,2372622848,2024,3
DEU,CHE,vehicles,7059902080,2024,3
DEU,CHE,agriculture,1135244939,2024,1
DEU,CHE,chemicals,2986155672,2024,1
DEU,CHE,textiles,1010392615,2024,3
DEU,CHE,other,13475335470,2024,1
DEU,GBR,energy,1121793457,2024,1
DEU,GBR,semis,2830981971,2024,1
DEU,GBR,pharma,2309749390,2024,4
DEU,GBR,food,1558091962,2024,3
DEU,GBR,industrial_metals,3728833198,2024,4
DEU,GBR,vehicles,4464469743,2024,1
DEU,GBR,agriculture,1597466940,2024,3
DEU,GBR,chemicals,3876300054,2024,4
DEU,GBR,textiles,885031163,2024,2
DEU,GBR,other,13556604724,2024,2
DEU,BEL,energy,1184593037,2024,3
DEU,BEL,semis,1810971711,2024,3
DEU,BEL,pharma,2999394243,2024,3
DEU,BEL,food,1361267792,2024,2
DEU,BEL,industrial_metals,3717419827,2024,3
DEU,BEL,vehicles,6611154542,2024,1
DEU,BEL,agriculture,1255627735,2024,2
DEU,BEL,chemicals,4318431306,2024,1
DEU,BEL,textiles,999501834,2024,3
DEU,BEL,other,10091319402,2024,1
DEU,ESP,energy,1126579161,2024,4
DEU,ESP,semis,2072182983,2024,4
DEU,ESP,pharma,3036568765,2024,4
DEU,ESP,food,855996801,2024,4
DEU,ESP,industrial_metals,3206703760,2024,1
DEU,ESP,vehicles,4524542924,2024,4
DEU,ESP,agriculture,1269217091,2024,1
DEU,ESP,chemicals,3348405818,2024,2
DEU,ESP,textiles,1056722813,2024,4
DEU,ESP,other,12320361914,2024,4
DEU,CZE,energy,862286315,2024,2
DEU,CZE,semis,2629731413,2024,3
DEU,CZE,pharma,2086837047,2024,3
DEU,CZE,food,992785446,2024,4
DEU,CZE,industrial_metals,3522350626,2024,2
DEU,CZE,vehicles,4182034367,2024,1
DEU,CZE,agriculture,1505881436,2024,3
DEU,CZE,chemicals,3743313119,2024,3
DEU,CZE,textiles,1198719502,2024,3
DEU,CZE,other,9206049428,2024,2
DEU,HUN,energy,718110529,2024,2
DEU,HUN,semis,2383772701,2024,4
DEU,HUN,pharma,2113904255,2024,3
DEU,HUN,food,1003914179,2024,2
DEU,HUN,industrial_metals,2779685946,2024,4
DEU,HUN,vehicles,6227298633,2024,2
DEU,HUN,agriculture,1089922369,2024,3
DEU,HUN,chemicals,3649414006,2024,4
DEU,HUN,textiles,771818524,2024,2
DEU,HUN,other,7691915095,2024,3
DEU,SWE,energy,658667285,2024,1
DEU,SWE,semis,1174411281,2024,1
DEU,SWE,pharma,1496078309,2024,1
DEU,SWE,food,823628030,2024,3
DEU,SWE,industrial_metals,2294425500,2024,1
DEU,SWE,vehicles,3437623389,2024,3
DEU,SWE,agriculture,839240206,2024,2
DEU,SWE,chemicals,2805014863,2024,2
DEU,SWE,textiles,843818422,2024,2
DEU,SWE,other,7583706652,2024,1
DEU,DNK,energy,861371713,2024,1
DEU,DNK,semis,1494345001,2024,1
DEU,DNK,pharma,2005191472,2024,2
DEU,DNK,food,657380178,2024,4
DEU,DNK,industrial_metals,1693758025,2024,3
DEU,DNK,vehicles,4331675247,2024,4
DEU,DNK,agriculture,669355200,2024,2
DEU,DNK,chemicals,2049743077,2024,3
DEU,DNK,textiles,845134151,2024,1
DEU,DNK,other,7628170338,2024,4
DEU,ROU,energy,484005830,2024,3
DEU,ROU,semis,1170282537,2024,3
DEU,ROU,pharma,1276668439,2024,2
DEU,ROU,food,541628517,2024,1
DEU,ROU,industrial_metals,1513534163,2024,1
DEU,ROU,vehicles,2666920901,2024,1
DEU,ROU,agriculture,526745019,2024,2
DEU,ROU,chemicals,1655431976,2024,3
DEU,ROU,textiles,464576594,2024,3
DEU,ROU,other,6127676344,2024,4
DEU,TUR,energy,529275711,2024,1
DEU,TUR,semis,1586067672,2024,1
DEU,TUR,pharma,1793770413,2024,4
DEU,TUR,food,510369997,2024,1
DEU,TUR,industrial_metals,1292961064,2024,1
DEU,TUR,vehicles,3659410598,2024,1
DEU,TUR,agriculture,652951110,2024,4
DEU,TUR,chemicals,1685939866,2024,2
DEU,TUR,textiles,717219586,2024,1
DEU,TUR,other,8053781306,2024,2
DEU,JPN,energy,601196932,2024,3
DEU,JPN,semis,880843471,2024,4
DEU,JPN,pharma,1552843709,2024,1
DEU,JPN,food,470429859,2024,1
DEU,JPN,industrial_metals,1095723395,2024,2
DEU,JPN,vehicles,2748691971,2024,4
DEU,JPN,agriculture,529774848,2024,3
DEU,JPN,chemicals,2134419394,2024,3
DEU,JPN,textiles,740955426,2024,3
DEU,JPN,other,6268764046,2024,3
DEU,KOR,energy,484702614,2024,1
DEU,KOR,semis,668020087,2024,3
DEU,KOR,pharma,754736267,2024,4
DEU,KOR,food,306480241,2024,2
DEU,KOR,industrial_metals,1312903507,2024,1
DEU,KOR,vehicles,2310517757,2024,2
DEU,KOR,agriculture,298086897,2024,3
DEU,KOR,chemicals,1551254238,2024,2
DEU,KOR,textiles,326435981,2024,4
DEU,KOR,other,3176598629,2024,2
DEU,RUS,energy,420211494,2024,2
DEU,RUS,semis,742294898,2024,2
DEU,RUS,pharma,835590121,2024,4
DEU,RUS,food,343185466,2024,3
DEU,RUS,industrial_metals,812917988,2024,3
DEU,RUS,vehicles,1745015739,2024,3
DEU,RUS,agriculture,419233242,2024,3
DEU,RUS,chemicals,1102570219,2024,1
DEU,RUS,textiles,320192547,2024,4
DEU,RUS,other,2881582283,2024,1
DEU,BRA,energy,295409286,2024,1
DEU,BRA,semis,732346183,2024,2
DEU,BRA,pharma,622510350,2024,3
DEU,BRA,food,393944863,2024,4
DEU,BRA,industrial_metals,1114307471,2024,4
DEU,BRA,vehicles,1893925765,2024,3
DEU,BRA,agriculture,404021600,2024,1
DEU,BRA,chemicals,836974009,2024,2
DEU,BRA,textiles,400882376,2024,3
DEU,BRA,other,2979233411,2024,2
DEU,MEX,energy,386205131,2024,4
DEU,MEX,semis,995938209,2024,1
DEU,MEX,pharma,1235664527,2024,2
DEU,MEX,food,369943743,2024,3
DEU,MEX,industrial_metals,1185664590,2024,4
DEU,MEX,vehicles,1803177139,2024,4
DEU,MEX,agriculture,416200108,2024,3
DEU,MEX,chemicals,1089370742,2024,4
DEU,MEX,textiles,488539602,2024,1
DEU,MEX,other,3604739845,2024,2
DEU,CAN,energy,372982121,2024,3
DEU,CAN,semis,685127701,2024,1
DEU,CAN,pharma,650587601,2024,4
DEU,CAN,food,266132403,2024,4
DEU,CAN,industrial_metals,558308441,2024,2
DEU,CAN,vehicles,1758202271,2024,2
DEU,CAN,agriculture,241726737,2024,4
DEU,CAN,chemicals,944936769,2024,3
DEU,CAN,textiles,262384755,2024,4
DEU,CAN,other,2420946163,2024,2
DEU,IND,energy,238658445,2024,2
DEU,IND,semis,586924614,2024,2
DEU,IND,pharma,658407702,2024,1
DEU,IND,food,297765221,2024,3
DEU,IND,industrial_metals,758990801,2024,1
DEU,IND,vehicles,1073746833,2024,3
DEU,IND,agriculture,285399067,2024,4
DEU,IND,chemicals,950013904,2024,3
DEU,IND,textiles,250018068,2024,4
DEU,IND,other,2775135266,2024,2
DEU,SGP,energy,281775758,2024,2
DEU,SGP,semis,488225353,2024,1
DEU,SGP,pharma,588527522,2024,2
DEU,SGP,food,272121676,2024,3
DEU,SGP,industrial_metals,851931704,2024,3
DEU,SGP,vehicles,1466183094,2024,4
DEU,SGP,agriculture,307929611,2024,1
DEU,SGP,chemicals,810984065,2024,2
DEU,SGP,textiles,281034170,2024,3
DEU,SGP,other,2882708560,2024,2
DEU,ZAF,energy,222718068,2024,3
DEU,ZAF,semis,396271891,2024,2
DEU,ZAF,pharma,596300378,2024,4
DEU,ZAF,food,155120124,2024,1
DEU,ZAF,industrial_metals,375596651,2024,1
DEU,ZAF,vehicles,895157073,2024,3
DEU,ZAF,agriculture,239776503,2024,1
DEU,ZAF,chemicals,729111369,2024,1
DEU,ZAF,textiles,207888027,2024,4
DEU,ZAF,other,1488012041,2024,3
DEU,ARE,energy,267435691,2024,4
DEU,ARE,semis,400995379,2024,2
DEU,ARE,pharma,429138887,2024,3
DEU,ARE,food,280139383,2024,3
DEU,ARE,industrial_metals,453047892,2024,1
DEU,ARE,vehicles,1076057435,2024,2
DEU,ARE,agriculture,212006847,2024,2
DEU,ARE,chemicals,547973022,2024,1
DEU,ARE,textiles,206604268,2024,4
DEU,ARE,other,1758256617,2024,4
DEU,AUS,energy,146187072,2024,4
DEU,AUS,semis,220309310,2024,2
DEU,AUS,pharma,316516690,2024,1
DEU,AUS,food,111589927,2024,4
DEU,AUS,industrial_metals,432360284,2024,2
DEU,AUS,vehicles,564869899,2024,3
DEU,AUS,agriculture,114369382,2024,1
DEU,AUS,chemicals,385032665,2024,3
DEU,AUS,textiles,126509899,2024,2
DEU,AUS,other,1830920994,2024,2
DEU,NOR,energy,230124919,2024,4
DEU,NOR,semis,280155004,2024,3
DEU,NOR,pharma,463535670,2024,2
DEU,NOR,food,145751612,2024,2
DEU,NOR,industrial_metals,501835872,2024,2
DEU,NOR,vehicles,1143840080,2024,4
DEU,NOR,agriculture,213892584,2024,2
DEU,NOR,chemicals,673313668,2024,3
DEU,NOR,textiles,196433220,2024,1
DEU,NOR,other,1524581611,2024,3
DEU,FIN,energy,118386478,2024,2
DEU,FIN,semis,291599635,2024,2
DEU,FIN,pharma,430889441,2024,3
DEU,FIN,food,141404504,2024,1
DEU,FIN,industrial_metals,438179940,2024,4
DEU,FIN,vehicles,875520164,2024,4
DEU,FIN,agriculture,101648768,2024,1
DEU,FIN,chemicals,481535652,2024,3
DEU,FIN,textiles,153602031,2024,4
DEU,FIN,other,1202943631,2024,2
DEU,IRL,energy,136825868,2024,2
DEU,IRL,semis,399141209,2024,1
DEU,IRL,pharma,548273112,2024,1
DEU,IRL,food,164756300,2024,1
DEU,IRL,industrial_metals,371452370,2024,3
DEU,IRL,vehicles,1067253880,2024,4
DEU,IRL,agriculture,162377016,2024,1
DEU,IRL,chemicals,460388591,2024,1
DEU,IRL,textiles,162115021,2024,3
DEU,IRL,other,1848781513,2024,2
DEU,PRT,energy,170638965,2024,1
DEU,PRT,semis,351450279,2024,1
DEU,PRT,pharma,373961893,2024,1
DEU,PRT,food,97041709,2024,4
DEU,PRT,industrial_metals,431578435,2024,3
DEU,PRT,vehicles,580472277,2024,3
DEU,PRT,agriculture,161168107,2024,3
DEU,PRT,chemicals,423162228,2024,1
DEU,PRT,textiles,139805725,2024,1
DEU,PRT,other,1671500653,2024,4
DEU,GRC,energy,101867339,2024,4
DEU,GRC,semis,198412378,2024,1
DEU,GRC,pharma,444949656,2024,2
DEU,GRC,food,109688842,2024,1
DEU,GRC,industrial_metals,401671296,2024,4
DEU,GRC,vehicles,803141089,2024,4
DEU,GRC,agriculture,115667182,2024,2
DEU,GRC,chemicals,447040430,2024,4
DEU,GRC,textiles,131931197,2024,2
DEU,GRC,other,1179773427,2024,3
DEU,SVK,energy,135260607,2024,4
DEU,SVK,semis,349853766,2024,2
DEU,SVK,pharma,389848966,2024,4
DEU,SVK,food,123200957,2024,1
DEU,SVK,industrial_metals,334833238,2024,1
DEU,SVK,vehicles,1002766755,2024,4
DEU,SVK,agriculture,199704552,2024,4
DEU,SVK,chemicals,574633278,2024,2
DEU,SVK,textiles,192707543,2024,2
DEU,SVK,other,1557184640,2024,2
DEU,SVN,energy,172975543,2024,4
DEU,SVN,semis,275546700,2024,1
DEU,SVN,pharma,321821675,2024,2
DEU,SVN,food,119360364,2024,3
DEU,SVN,industrial_metals,327383975,2024,2
DEU,SVN,vehicles,906341068,2024,4
DEU,SVN,agriculture,145509482,2024,4
DEU,SVN,chemicals,400699448,2024,3
DEU,SVN,textiles,150509963,2024,3
DEU,SVN,other,1283850548,2024,1
DEU,HRV,energy,221171164,2024,3
DEU,HRV,semis,315459800,2024,3
DEU,HRV,pharma,621373752,2024,4
DEU,HRV,food,146383390,2024,4
DEU,HRV,industrial_metals,605095248,2024,1
DEU,HRV,vehicles,843835096,2024,3
DEU,HRV,agriculture,191308078,2024,3
DEU,HRV,chemicals,587608504,2024,1
DEU,HRV,textiles,206223302,2024,3
DEU,HRV,other,2313035383,2024,3
DEU,BGR,energy,109115646,2024,3
DEU,BGR,semis,292515980,2024,4
DEU,BGR,pharma,359225551,2024,2
DEU,BGR,food,145560324,2024,1
DEU,BGR,industrial_metals,433616508,2024,2
DEU,BGR,vehicles,490341455,2024,1
DEU,BGR,agriculture,133053183,2024,1
DEU,BGR,chemicals,325188092,2024,1
DEU,BGR,textiles,147369910,2024,1
DEU,BGR,other,959170751,2024,3
DEU,EST,energy,133779254,2024,2
DEU,EST,semis,268896187,2024,3
DEU,EST,pharma,501730266,2024,3
DEU,EST,food,207551748,2024,2
DEU,EST,industrial_metals,466298603,2024,2
DEU,EST,vehicles,707449910,2024,3
DEU,EST,agriculture,153750043,2024,2
DEU,EST,chemicals,568620192,2024,2
DEU,EST,textiles,201031238,2024,1
DEU,EST,other,1692502985,2024,3
DEU,LVA,energy,167013767,2024,1
DEU,LVA,semis,354515205,2024,4
DEU,LVA,pharma,422635462,2024,2
DEU,LVA,food,183078588,2024,1
DEU,LVA,industrial_metals,563339168,2024,1
DEU,LVA,vehicles,1120918370,2024,2
DEU,LVA,agriculture,158692755,2024,1
DEU,LVA,chemicals,449222999,2024,1
DEU,LVA,textiles,162678529,2024,1
DEU,LVA,other,1612924915,2024,2
DEU,LTU,energy,159244827,2024,1
DEU,LTU,semis,354427706,2024,3
DEU,LTU,pharma,312264265,2024,4
DEU,LTU,food,186917017,2024,1
DEU,LTU,industrial_metals,388915091,2024,2
DEU,LTU,vehicles,677919721,2024,3
DEU,LTU,agriculture,163932910,2024,4
DEU,LTU,chemicals,359187511,2024,4
DEU,LTU,textiles,174674217,2024,3
DEU,LTU,other,1413303741,2024,1
JPN,USA,energy,1343703233,2024,1
JPN,USA,semis,5572709103,2024,4
JPN,USA,pharma,1932692491,2024,3
JPN,USA,food,1182262015,2024,3
JPN,USA,industrial_metals,4029353809,2024,4
JPN,USA,vehicles,7455886535,2024,3
JPN,USA,agriculture,1962874677,2024,2
JPN,USA,chemicals,2407394749,2024,3
JPN,USA,textiles,1984503910,2024,1
JPN,USA,other,12545256277,2024,3
JPN,CHN,energy,1829790525,2024,3
JPN,CHN,semis,5803682239,2024,3
JPN,CHN,pharma,1760196214,2024,1
JPN,CHN,food,1703405175,2024,1
JPN,CHN,industrial_metals,4161281285,2024,1
JPN,CHN,vehicles,6684803407,2024,3
JPN,CHN,agriculture,1237356454,2024,2
JPN,CHN,chemicals,2074889482,2024,1
JPN,CHN,textiles,1859915689,2024,4
JPN,CHN,other,12662227812,2024,4
JPN,KOR,energy,1165473931,2024,3
JPN,KOR,semis,4178763508,2024,4
JPN,KOR,pharma,1520312747,2024,1
JPN,KOR,food,1487063026,2024,4
JPN,KOR,industrial_metals,3232941529,2024,2
JPN,KOR,vehicles,8669011078,2024,4
JPN,KOR,agriculture,1101354952,2024,3
JPN,KOR,chemicals,2660858015,2024,4
JPN,KOR,textiles,1528246760,2024,1
JPN,KOR,other,14983634003,2024,4
JPN,TWN,energy,1610941125,2024,2
JPN,TWN,semis,5074776592,2024,3
JPN,TWN,pharma,1588689855,2024,2
JPN,TWN,food,1373251252,2024,2
JPN,TWN,industrial_metals,3007652597,2024,2
JPN,TWN,vehicles,7375833153,2024,1
JPN,TWN,agriculture,1643854704,2024,3
JPN,TWN,chemicals,3024319253,2024,4
JPN,TWN,textiles,1475660230,2024,4
JPN,TWN,other,17189568420,2024,4
JPN,HKG,energy,1070476091,2024,3
JPN,HKG,semis,5129379198,2024,2
JPN,HKG,pharma,1445968618,2024,4
JPN,HKG,food,1223776801,2024,3
JPN,HKG,industrial_metals,2162421153,2024,2
JPN,HKG,vehicles,5400558392,2024,3
JPN,HKG,agriculture,1420767037,2024,4
JPN,HKG,chemicals,2905397088,2024,2
JPN,HKG,textiles,1203431280,2024,4
JPN,HKG,other,15212811222,2024,4
JPN,THA,energy,996924306,2024,2
JPN,THA,semis,3174721296,2024,2
JPN,THA,pharma,677001288,2024,2
JPN,THA,food,1097662916,2024,3
JPN,THA,industrial_metals,1776827581,2024,4
JPN,THA,vehicles,4925594066,2024,2
JPN,THA,agriculture,753614377,2024,3
JPN,THA,chemicals,1310619786,2024,1
JPN,THA,textiles,1037595221,2024,3
JPN,THA,other,10658483713,2024,2
JPN,DEU,energy,706969417,2024,2
JPN,DEU,semis,2506801792,2024,1
JPN,DEU,pharma,707016999,2024,3
JPN,DEU,food,645779040,2024,2
JPN,DEU,industrial_metals,2291505695,2024,2
JPN,DEU,vehicles,3642570568,2024,4
